罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,現金以外の主な被害品
窃盗,部品ねらい,平塚,四之宮,142034,神奈川県,平塚市,田村２丁目,2022-09-26,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,平塚,四之宮,142034,神奈川県,平塚市,田村７丁目,2022-07-01,12,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,平塚,城島,142034,神奈川県,平塚市,城所,2022-02-19,19,一戸建住宅,その他,ナンバープレート
窃盗,部品ねらい,平塚,城島,142034,神奈川県,平塚市,小鍋島,2022-11-01,18,一戸建住宅,その他,ナンバープレート
窃盗,部品ねらい,平塚,城島,142034,神奈川県,平塚市,小鍋島,2022-11-30,17,その他,その他,ナンバープレート
窃盗,部品ねらい,平塚,城島,142034,神奈川県,平塚市,下島,2022-04-06,09,４階建て以上共同住宅,その他,ナンバープレート
窃盗,部品ねらい,平塚,平塚駅前,142034,神奈川県,平塚市,明石町,2022-07-20,18,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,平塚,平塚駅前,142034,神奈川県,平塚市,天沼,2022-05-20,22,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,平塚,平塚駅前,142034,神奈川県,平塚市,須賀,2022-05-17,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,平塚,旭,142034,神奈川県,平塚市,山下,2022-08-31,16,一戸建住宅,その他,ナンバープレート
窃盗,部品ねらい,平塚,根坂間,142034,神奈川県,平塚市,公所,2022-10-26,08,一戸建住宅,その他,ナンバープレート
窃盗,部品ねらい,平塚,横内,142034,神奈川県,平塚市,横内,2022-02-09,04,４階建て以上共同住宅,その他,その他
窃盗,部品ねらい,平塚,横内,142034,神奈川県,平塚市,横内,2022-03-12,18,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,平塚,横内,142034,神奈川県,平塚市,横内,2022-08-08,16,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,平塚,横内,142034,神奈川県,平塚市,横内,2022-09-26,22,その他の住宅（３階建て以下共同住宅等）,その他,その他
窃盗,部品ねらい,平塚,横内,142034,神奈川県,平塚市,横内,2022-11-18,18,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,平塚,真土,142034,神奈川県,平塚市,東真土２丁目,2022-06-02,10,その他,その他,その他
窃盗,部品ねらい,平塚,神田,142034,神奈川県,平塚市,田村４丁目,2022-01-24,11,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,平塚,神田,142034,神奈川県,平塚市,吉際,2022-06-15,08,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,平塚,花水台,142034,神奈川県,平塚市,黒部丘,2022-11-24,20,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,平塚,花水台,142034,神奈川県,平塚市,撫子原,2022-07-16,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,平塚,西仲町,142034,神奈川県,平塚市,上平塚,2022-12-16,18,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,平塚,豊田,142034,神奈川県,平塚市,南豊田,2022-11-12,12,一戸建住宅,その他,その他
窃盗,部品ねらい,平塚,追分,142034,神奈川県,平塚市,大原,2022-10-14,08,その他,駐車（輪）場,その他
窃盗,部品ねらい,平塚,金目,142034,神奈川県,平塚市,北金目１丁目,2022-04-24,01,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,大磯,化粧坂,143413,神奈川県,大磯町,高麗２丁目,2022-08-10,14,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,小田原,三の丸,142069,神奈川県,小田原市,浜町３丁目,2022-11-28,18,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,小田原,上府中,142069,神奈川県,小田原市,高田,2022-02-01,16,その他の住宅（３階建て以下共同住宅等）,その他,タイヤ・ホイール
窃盗,部品ねらい,小田原,上府中,142069,神奈川県,小田原市,千代,2022-02-08,11,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,小田原,上府中,142069,神奈川県,小田原市,永塚,2022-02-15,22,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,小田原,国府津,142069,神奈川県,小田原市,国府津,2022-05-16,13,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,小田原,国府津,142069,神奈川県,小田原市,国府津,2022-10-21,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,小田原,国府津,142069,神奈川県,小田原市,国府津２丁目,2022-09-02,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,小田原,富水駅前,142069,神奈川県,小田原市,新屋,2022-06-27,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,小田原,小田原駅西口,142069,神奈川県,小田原市,城山４丁目,2022-11-04,18,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,小田原,曽我,142069,神奈川県,小田原市,上曽我,2022-11-06,16,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,小田原,湯本,143821,神奈川県,箱根町,湯本,2022-11-30,16,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,小田原,湯河原,143847,神奈川県,湯河原町,鍛冶屋,2022-03-27,09,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,小田原,湯河原,143847,神奈川県,湯河原町,土肥４丁目,2022-05-21,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,小田原,真鶴駅前,143839,神奈川県,真鶴町,真鶴,2022-05-11,16,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,小田原,豊川,142069,神奈川県,小田原市,飯泉,2022-03-20,19,駐車（輪）場,駐車（輪）場,なし
窃盗,部品ねらい,小田原,足柄,142069,神奈川県,小田原市,荻窪,不明,不明,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,小田原,足柄,142069,神奈川県,小田原市,久野,2022-03-31,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,小田原,酒匂,142069,神奈川県,小田原市,小八幡３丁目,2022-04-30,20,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,小田原,酒匂,142069,神奈川県,小田原市,西酒匂１丁目,2022-09-30,16,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,小田原,鴨宮川東,142069,神奈川県,小田原市,鴨宮,2022-07-23,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,小田原,鴨宮川東,142069,神奈川県,小田原市,酒匂,2022-11-29,21,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,小田原,鴨宮川東,142069,神奈川県,小田原市,矢作,2022-09-25,13,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,松田,中村,143618,神奈川県,中井町,田中,2022-07-04,10,その他,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,松田,井ノ口,143618,神奈川県,中井町,井ノ口,2022-02-26,23,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,松田,井ノ口,143618,神奈川県,中井町,井ノ口,2022-02-28,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,松田,井ノ口,143618,神奈川県,中井町,井ノ口,2022-07-25,18,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,松田,井ノ口,143618,神奈川県,中井町,井ノ口,2022-10-05,13,その他,その他,その他
窃盗,部品ねらい,松田,井ノ口,143618,神奈川県,中井町,井ノ口,2022-10-22,18,その他,その他,ナンバープレート
窃盗,部品ねらい,松田,吉田島,143669,神奈川県,開成町,吉田島,2022-02-25,16,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,松田,吉田島,143669,神奈川県,開成町,吉田島,2022-06-03,06,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,松田,向原,143642,神奈川県,山北町,向原,2022-06-13,08,その他,駐車（輪）場,その他
窃盗,部品ねらい,松田,岸,143642,神奈川県,山北町,岸,2022-09-18,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,松田,新松田駅前,143634,神奈川県,松田町,松田庶子,2022-06-19,13,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,松田,新松田駅前,143634,神奈川県,松田町,松田庶子,2022-07-09,07,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,松田,金田,143626,神奈川県,大井町,金子,2022-03-16,20,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,松田,金田,143626,神奈川県,大井町,金子,2022-11-24,14,その他,その他,ナンバープレート
窃盗,部品ねらい,松田,金田,143626,神奈川県,大井町,上大井,2022-06-13,20,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,松田,金田,143626,神奈川県,大井町,上大井,2022-09-06,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,松田,金田,143626,神奈川県,大井町,上大井,2022-12-14,07,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,秦野,南が丘,142115,神奈川県,秦野市,尾尻,不明,不明,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,秦野,堀西,142115,神奈川県,秦野市,堀川,2022-03-10,08,一戸建住宅,その他,ナンバープレート
窃盗,部品ねらい,秦野,東海大学駅前,142115,神奈川県,秦野市,下大槻,2022-11-20,19,その他,その他,その他
窃盗,部品ねらい,秦野,東海大学駅前,142115,神奈川県,秦野市,南矢名,2022-09-07,11,その他の住宅（３階建て以下共同住宅等）,その他,タイヤ・ホイール
窃盗,部品ねらい,秦野,東海大学駅前,142115,神奈川県,秦野市,南矢名,2022-09-20,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,秦野,東海大学駅前,142115,神奈川県,秦野市,南矢名１丁目,2022-03-29,07,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,秦野,東海大学駅前,142115,神奈川県,秦野市,南矢名２丁目,2022-04-18,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,秦野,渋沢,142115,神奈川県,秦野市,並木町,2022-07-13,15,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,秦野,菩提,142115,神奈川県,秦野市,羽根,2022-11-27,14,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,秦野,鶴巻,142115,神奈川県,秦野市,鶴巻南１丁目,2022-04-01,20,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊勢原,伊勢原駅前,142140,神奈川県,伊勢原市,伊勢原１丁目,2022-11-16,08,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊勢原,伊勢原駅前,142140,神奈川県,伊勢原市,上粕屋,2022-09-29,16,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,伊勢原,八幡台,142140,神奈川県,伊勢原市,岡崎,2022-02-20,15,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,伊勢原,八幡台,142140,神奈川県,伊勢原市,桜台３丁目,2022-08-05,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊勢原,成瀬,142140,神奈川県,伊勢原市,石田,2022-09-09,18,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊勢原,成瀬,142140,神奈川県,伊勢原市,石田,2022-09-12,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊勢原,成瀬,142140,神奈川県,伊勢原市,高森４丁目,2022-11-16,13,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊勢原,成瀬,142140,神奈川県,伊勢原市,高森６丁目,2022-03-28,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊勢原,成瀬,142140,神奈川県,伊勢原市,東成瀬,2022-04-10,15,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,伊勢原,成瀬,142140,神奈川県,伊勢原市,東成瀬,2022-09-11,00,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊勢原,比々多,142140,神奈川県,伊勢原市,上粕屋,2022-01-31,23,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,伊勢原,比々多,142140,神奈川県,伊勢原市,串橋,2022-09-18,18,その他,その他,ナンバープレート
窃盗,部品ねらい,厚木,三田,142123,神奈川県,厚木市,三田,2022-11-10,20,その他,その他,ナンバープレート
窃盗,部品ねらい,厚木,三田,142123,神奈川県,厚木市,三田,2022-11-23,14,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,三田,142123,神奈川県,厚木市,三田２丁目,2022-10-22,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,三田,142123,神奈川県,厚木市,下川入,2022-02-14,08,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,三田,142123,神奈川県,厚木市,下川入,2022-12-09,17,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,三田,142123,神奈川県,厚木市,三田南１丁目,2022-10-25,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,上荻野,142123,神奈川県,厚木市,上荻野,2022-12-02,17,その他,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,厚木,下荻野,142123,神奈川県,厚木市,下荻野,2022-04-15,18,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,下荻野,142123,神奈川県,厚木市,中荻野,2022-11-17,19,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,中津,144011,神奈川県,愛川町,中津,2022-08-01,16,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,中津,144011,神奈川県,愛川町,中津,2022-09-04,12,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,中津,144011,神奈川県,愛川町,中津,2022-09-22,17,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,厚木,中津,144011,神奈川県,愛川町,中津,2022-11-25,19,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,依知,142123,神奈川県,厚木市,金田,2022-04-01,18,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,依知,142123,神奈川県,厚木市,金田,2022-04-02,05,その他,駐車（輪）場,その他
窃盗,部品ねらい,厚木,依知,142123,神奈川県,厚木市,金田,2022-10-31,18,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,依知,142123,神奈川県,厚木市,関口,2022-11-27,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,依知,142123,神奈川県,厚木市,山際,2022-10-27,19,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,半原,144011,神奈川県,愛川町,半原,2022-05-07,00,一戸建住宅,その他,タイヤ・ホイール
窃盗,部品ねらい,厚木,半原,144011,神奈川県,愛川町,半原,2022-06-06,08,その他の住宅（３階建て以下共同住宅等）,その他,タイヤ・ホイール
窃盗,部品ねらい,厚木,半原,144011,神奈川県,愛川町,半原,2022-11-17,16,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,南毛利,142123,神奈川県,厚木市,長谷,2022-11-01,14,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,南毛利,142123,神奈川県,厚木市,長谷,2022-11-16,13,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,妻田,142123,神奈川県,厚木市,妻田南２丁目,2022-03-16,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,妻田,142123,神奈川県,厚木市,妻田南２丁目,2022-03-28,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,妻田,142123,神奈川県,厚木市,妻田西２丁目,2022-11-19,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,厚木,妻田,142123,神奈川県,厚木市,妻田北１丁目,2022-02-07,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,工業団地,142123,神奈川県,厚木市,上依知,2021-09-30,15,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,工業団地,142123,神奈川県,厚木市,上依知,2022-09-20,00,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,厚木,工業団地,142123,神奈川県,厚木市,上依知,2022-12-11,18,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,工業団地,142123,神奈川県,厚木市,上依知,2022-12-12,16,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,工業団地,142123,神奈川県,厚木市,上依知,2022-12-20,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,工業団地,142123,神奈川県,厚木市,猿ケ島,2022-12-18,07,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,工業団地,142123,神奈川県,厚木市,山際,2022-01-17,09,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,工業団地,142123,神奈川県,厚木市,山際,2022-08-05,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,愛甲石田駅前,142123,神奈川県,厚木市,愛甲３丁目,2022-07-09,08,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,愛甲石田駅前,142123,神奈川県,厚木市,船子,2022-05-08,03,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,愛甲石田駅前,142123,神奈川県,厚木市,愛甲東２丁目,2022-04-02,18,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,旭町,142123,神奈川県,厚木市,旭町１丁目,2022-05-11,08,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,旭町,142123,神奈川県,厚木市,旭町１丁目,2022-10-29,22,その他,駐車（輪）場,その他
窃盗,部品ねらい,厚木,旭町,142123,神奈川県,厚木市,旭町１丁目,2022-12-18,22,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,厚木,旭町,142123,神奈川県,厚木市,幸町,2022-07-14,19,その他,その他,タイヤ・ホイール
窃盗,部品ねらい,厚木,旭町,142123,神奈川県,厚木市,南町,2022-07-01,19,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,春日台,144011,神奈川県,愛川町,角田,2022-12-08,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,春日台,144011,神奈川県,愛川町,角田,2022-12-15,13,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,春日台,144011,神奈川県,愛川町,角田,2022-12-15,16,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,春日台,144011,神奈川県,愛川町,中津,2022-12-22,09,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,本厚木駅前,142123,神奈川県,厚木市,栄町１丁目,2022-12-19,18,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,厚木,本厚木駅前,142123,神奈川県,厚木市,中町３丁目,2022-12-16,04,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,厚木,本厚木駅前,142123,神奈川県,厚木市,元町,2022-02-21,19,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,毛利台,142123,神奈川県,厚木市,愛名,2022-02-04,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,田代,144011,神奈川県,愛川町,田代,2022-01-15,13,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,緑ケ丘,142123,神奈川県,厚木市,飯山,2022-02-05,21,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,厚木,緑ケ丘,142123,神奈川県,厚木市,飯山,2022-12-15,18,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,緑ケ丘,142123,神奈川県,厚木市,王子１丁目,2022-04-15,16,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,緑ケ丘,142123,神奈川県,厚木市,王子１丁目,2022-05-15,12,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,緑ケ丘,142123,神奈川県,厚木市,恩名２丁目,2022-04-01,16,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,緑ケ丘,142123,神奈川県,厚木市,恩名３丁目,2022-08-14,19,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,厚木,緑ケ丘,142123,神奈川県,厚木市,戸室１丁目,2022-07-25,19,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,緑ケ丘,142123,神奈川県,厚木市,戸室１丁目,2022-11-15,20,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,緑ケ丘,142123,神奈川県,厚木市,戸室５丁目,2022-07-10,16,その他,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,厚木,緑ケ丘,142123,神奈川県,厚木市,温水,2022-04-07,23,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,緑ケ丘,142123,神奈川県,厚木市,緑ケ丘４丁目,2022-06-08,21,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,酒井,142123,神奈川県,厚木市,岡田,2022-07-12,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,酒井,142123,神奈川県,厚木市,岡田１丁目,2022-06-25,12,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,酒井,142123,神奈川県,厚木市,岡田２丁目,2022-05-19,15,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,厚木,酒井,142123,神奈川県,厚木市,酒井,2022-08-27,23,その他,その他,タイヤ・ホイール
窃盗,部品ねらい,厚木,高峰,144011,神奈川県,愛川町,角田,2022-02-09,08,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,厚木,高峰,144011,神奈川県,愛川町,角田,2022-04-20,08,その他,駐車（輪）場,なし
窃盗,部品ねらい,厚木,高峰,144011,神奈川県,愛川町,角田,2022-11-16,14,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,相模原,上溝,141526,神奈川県,相模原市中央区,上溝,2022-12-15,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,相模原,南橋本駅前,141526,神奈川県,相模原市中央区,小町通１丁目,2022-12-23,19,その他の住宅（３階建て以下共同住宅等）,その他,その他
窃盗,部品ねらい,相模原,南橋本駅前,141526,神奈川県,相模原市中央区,下九沢,2022-05-09,16,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,相模原,南橋本駅前,141526,神奈川県,相模原市中央区,下九沢,2022-11-18,11,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,相模原,南橋本駅前,141526,神奈川県,相模原市中央区,清新７丁目,2022-12-14,19,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,相模原,南橋本駅前,141526,神奈川県,相模原市中央区,南橋本１丁目,2022-12-14,21,その他,駐車（輪）場,その他
窃盗,部品ねらい,相模原,南橋本駅前,141526,神奈川県,相模原市中央区,南橋本２丁目,2022-12-05,07,その他,駐車（輪）場,その他
窃盗,部品ねらい,相模原,星が丘,141526,神奈川県,相模原市中央区,星が丘１丁目,2022-12-04,02,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,相模原,星が丘,141526,神奈川県,相模原市中央区,星が丘４丁目,2022-07-02,19,一戸建住宅,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,相模原,星が丘,141526,神奈川県,相模原市中央区,星が丘４丁目,2022-12-10,13,その他の住宅（３階建て以下共同住宅等）,その他,ナンバープレート
窃盗,部品ねらい,相模原,星が丘,141526,神奈川県,相模原市中央区,陽光台２丁目,2022-11-10,22,その他,駐車（輪）場,その他
窃盗,部品ねらい,相模原,横山,141526,神奈川県,相模原市中央区,中央１丁目,2021-05-05,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,相模原,横山,141526,神奈川県,相模原市中央区,横山２丁目,2022-12-23,19,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,相模原,横山,141526,神奈川県,相模原市中央区,横山３丁目,2022-06-22,18,その他,駐車（輪）場,その他
窃盗,部品ねらい,相模原,横山,141526,神奈川県,相模原市中央区,横山４丁目,2022-06-25,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,相模原,横山,141526,神奈川県,相模原市中央区,横山４丁目,2022-11-10,20,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,相模原,横山,141526,神奈川県,相模原市中央区,横山台１丁目,2022-09-21,21,４階建て以上共同住宅,その他,その他
窃盗,部品ねらい,相模原,横山,141526,神奈川県,相模原市中央区,横山台２丁目,2022-08-05,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,相模原,淵野辺駅北口,141526,神奈川県,相模原市中央区,上矢部１丁目,2022-01-03,17,道路上,その他,ナンバープレート
窃盗,部品ねらい,相模原,淵野辺駅北口,141526,神奈川県,相模原市中央区,淵野辺４丁目,2022-05-12,13,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,相模原,淵野辺駅南口,141526,神奈川県,相模原市中央区,鹿沼台２丁目,2022-05-21,23,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,相模原,淵野辺駅南口,141526,神奈川県,相模原市中央区,鹿沼台２丁目,2022-10-30,11,その他,その他,その他
窃盗,部品ねらい,相模原,淵野辺駅南口,141526,神奈川県,相模原市中央区,東淵野辺４丁目,2022-11-03,20,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,相模原,淵野辺駅南口,141526,神奈川県,相模原市中央区,東淵野辺５丁目,2022-10-21,09,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,相模原,淵野辺駅南口,141526,神奈川県,相模原市中央区,矢部２丁目,2022-05-15,20,その他,駐車（輪）場,その他
窃盗,部品ねらい,相模原,淵野辺駅南口,141526,神奈川県,相模原市中央区,矢部３丁目,2022-01-04,11,駐車（輪）場,駐車（輪）場,ナンバープレート
