罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所の属性,現金以外の主な被害品
窃盗,部品ねらい,麻生,王禅寺,141372,神奈川県,川崎市麻生区,白山４丁目,2019-07-27,16,,ナンバープレート
窃盗,部品ねらい,麻生,南王禅寺,141372,神奈川県,川崎市麻生区,王禅寺東３丁目,2019-07-06,07,一戸建住宅,その他
窃盗,部品ねらい,麻生,柿生,141372,神奈川県,川崎市麻生区,片平１丁目,2019-07-30,20,,ナンバープレート
窃盗,部品ねらい,麻生,柿生,141372,神奈川県,川崎市麻生区,片平３丁目,2019-07-31,21,,タイヤ・ホイール
窃盗,部品ねらい,麻生,柿生,141372,神奈川県,川崎市麻生区,上麻生７丁目,2019-08-13,21,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,麻生,柿生,141372,神奈川県,川崎市麻生区,下麻生３丁目,2019-09-13,20,その他,ナンバープレート
窃盗,部品ねらい,麻生,栗平駅前,141372,神奈川県,川崎市麻生区,栗平２丁目,2019-02-28,07,駐車（輪）場,その他
窃盗,部品ねらい,麻生,栗平駅前,141372,神奈川県,川崎市麻生区,はるひ野５丁目,2019-07-10,17,駐車（輪）場,その他
窃盗,部品ねらい,川崎,京町通,141313,神奈川県,川崎市川崎区,小田１丁目,2019-06-11,16,,ナンバープレート
窃盗,部品ねらい,川崎,京町通,141313,神奈川県,川崎市川崎区,京町１丁目,2019-04-26,19,,ナンバープレート
窃盗,部品ねらい,川崎,京町通,141313,神奈川県,川崎市川崎区,京町２丁目,2019-08-06,20,,ナンバープレート
窃盗,部品ねらい,川崎,渡田,141313,神奈川県,川崎市川崎区,小川町,2019-04-13,17,その他,その他
窃盗,部品ねらい,川崎,渡田,141313,神奈川県,川崎市川崎区,渡田３丁目,2019-10-17,07,その他,ナンバープレート
窃盗,部品ねらい,川崎,渡田,141313,神奈川県,川崎市川崎区,渡田新町２丁目,2019-06-12,14,,ナンバープレート
窃盗,部品ねらい,川崎,渡田,141313,神奈川県,川崎市川崎区,渡田東町,2019-04-06,12,,ナンバープレート
窃盗,部品ねらい,川崎,小田,141313,神奈川県,川崎市川崎区,小田５丁目,2018-12-01,07,一戸建住宅,ナンバープレート
窃盗,部品ねらい,川崎,浅田,141313,神奈川県,川崎市川崎区,浅田４丁目,2019-06-08,20,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,川崎,大島町,141313,神奈川県,川崎市川崎区,大島２丁目,2019-07-25,02,,その他
窃盗,部品ねらい,川崎,大島町,141313,神奈川県,川崎市川崎区,大島４丁目,2019-03-30,17,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,川崎,大師駅前,141313,神奈川県,川崎市川崎区,中瀬３丁目,2019-06-14,05,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,川崎,藤崎,141313,神奈川県,川崎市川崎区,大島５丁目,2019-05-06,23,その他,その他
窃盗,部品ねらい,川崎,藤崎,141313,神奈川県,川崎市川崎区,大島５丁目,2019-10-23,21,,ナンバープレート
窃盗,部品ねらい,川崎,藤崎,141313,神奈川県,川崎市川崎区,藤崎１丁目,2019-05-17,23,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,川崎,中島町,141313,神奈川県,川崎市川崎区,中島２丁目,2019-04-04,18,,ナンバープレート
窃盗,部品ねらい,川崎,川崎駅前,141313,神奈川県,川崎市川崎区,駅前本町,2019-10-08,14,駐車（輪）場,その他
窃盗,部品ねらい,川崎,南町,141313,神奈川県,川崎市川崎区,南町,2019-10-09,09,駐車（輪）場,その他
窃盗,部品ねらい,川崎臨港,鋼管通,141313,神奈川県,川崎市川崎区,小田栄２丁目,2019-03-14,06,,ナンバープレート
窃盗,部品ねらい,川崎臨港,鋼管通,141313,神奈川県,川崎市川崎区,小田栄２丁目,2019-03-25,17,その他,ナンバープレート
窃盗,部品ねらい,川崎臨港,浜町,141313,神奈川県,川崎市川崎区,池上新町１丁目,2019-03-31,17,,ナンバープレート
窃盗,部品ねらい,川崎臨港,浜町,141313,神奈川県,川崎市川崎区,池上新町２丁目,2019-07-04,23,その他,ナンバープレート
窃盗,部品ねらい,川崎臨港,浜町,141313,神奈川県,川崎市川崎区,池上町,2019-10-03,18,,ナンバープレート
窃盗,部品ねらい,川崎臨港,浜町,141313,神奈川県,川崎市川崎区,浜町１丁目,2019-10-20,12,,ナンバープレート
窃盗,部品ねらい,川崎臨港,浜町,141313,神奈川県,川崎市川崎区,浜町２丁目,2019-07-05,19,,ナンバープレート
窃盗,部品ねらい,川崎臨港,浜町,141313,神奈川県,川崎市川崎区,浜町４丁目,2019-01-09,17,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,川崎臨港,浜町,141313,神奈川県,川崎市川崎区,四谷下町,2019-03-10,19,,ナンバープレート
窃盗,部品ねらい,川崎臨港,出来野,141313,神奈川県,川崎市川崎区,江川１丁目,2019-05-13,13,,タイヤ・ホイール
窃盗,部品ねらい,川崎臨港,出来野,141313,神奈川県,川崎市川崎区,観音１丁目,2019-04-30,18,,ナンバープレート
窃盗,部品ねらい,川崎臨港,出来野,141313,神奈川県,川崎市川崎区,田町３丁目,2019-05-11,01,,その他
窃盗,部品ねらい,川崎臨港,出来野,141313,神奈川県,川崎市川崎区,四谷上町,2019-04-26,18,,ナンバープレート
窃盗,部品ねらい,川崎臨港,浮島橋,141313,神奈川県,川崎市川崎区,千鳥町,2019-03-31,19,その他,ナンバープレート
窃盗,部品ねらい,川崎臨港,浮島橋,141313,神奈川県,川崎市川崎区,東扇島,2019-05-19,12,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,川崎臨港,浮島橋,141313,神奈川県,川崎市川崎区,東扇島,2019-09-07,06,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,中原,武蔵小杉駅前,141330,神奈川県,川崎市中原区,今井南町,2019-02-14,20,４階建て以上共同住宅,タイヤ・ホイール
窃盗,部品ねらい,中原,武蔵小杉駅前,141330,神奈川県,川崎市中原区,小杉町３丁目,2019-07-20,14,その他,ナンバープレート
窃盗,部品ねらい,中原,武蔵小杉駅前,141330,神奈川県,川崎市中原区,新丸子東２丁目,2019-10-21,20,４階建て以上共同住宅,その他
窃盗,部品ねらい,中原,小杉,141330,神奈川県,川崎市中原区,小杉町２丁目,2019-12-27,12,,その他
窃盗,部品ねらい,中原,武蔵新城駅前,141330,神奈川県,川崎市中原区,上小田中１丁目,2019-04-05,23,,ナンバープレート
窃盗,部品ねらい,中原,武蔵新城駅前,141330,神奈川県,川崎市中原区,新城５丁目,2019-06-29,15,,ナンバープレート
窃盗,部品ねらい,中原,武蔵中原駅前,141330,神奈川県,川崎市中原区,今井上町,2019-06-01,18,,ナンバープレート
窃盗,部品ねらい,中原,下小田中,141330,神奈川県,川崎市中原区,下小田中３丁目,2019-01-19,15,,その他
窃盗,部品ねらい,高津,溝口駅前,141348,神奈川県,川崎市高津区,久本３丁目,2019-06-16,12,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,高津,溝口駅前,141348,神奈川県,川崎市高津区,溝口１丁目,2019-09-24,14,駐車（輪）場,その他
窃盗,部品ねらい,高津,北見方,141348,神奈川県,川崎市高津区,坂戸３丁目,2019-11-19,17,４階建て以上共同住宅,その他
窃盗,部品ねらい,高津,北見方,141348,神奈川県,川崎市高津区,二子４丁目,2019-05-13,08,,ナンバープレート
窃盗,部品ねらい,高津,千年,141348,神奈川県,川崎市高津区,子母口,2019-04-04,21,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,高津,千年,141348,神奈川県,川崎市高津区,千年,2018-12-31,18,一戸建住宅,ナンバープレート
窃盗,部品ねらい,高津,千年,141348,神奈川県,川崎市高津区,千年,2019-05-15,17,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,高津,久末,141348,神奈川県,川崎市高津区,蟹ケ谷,2019-06-13,21,４階建て以上共同住宅,その他
窃盗,部品ねらい,高津,久末,141348,神奈川県,川崎市高津区,久末,2019-03-28,21,４階建て以上共同住宅,その他
窃盗,部品ねらい,高津,久末,141348,神奈川県,川崎市高津区,久末,2019-12-26,23,４階建て以上共同住宅,その他
窃盗,部品ねらい,多摩,登戸駅前,141356,神奈川県,川崎市多摩区,登戸新町,2019-02-26,21,駐車（輪）場,その他
窃盗,部品ねらい,多摩,中野島,141356,神奈川県,川崎市多摩区,中野島５丁目,2019-03-31,17,４階建て以上共同住宅,その他
窃盗,部品ねらい,多摩,中野島,141356,神奈川県,川崎市多摩区,中野島５丁目,2019-04-15,09,４階建て以上共同住宅,その他
窃盗,部品ねらい,多摩,菅,141356,神奈川県,川崎市多摩区,菅３丁目,2019-01-15,02,,その他
窃盗,部品ねらい,多摩,生田,141356,神奈川県,川崎市多摩区,生田３丁目,2019-06-03,18,駐車（輪）場,その他
窃盗,部品ねらい,多摩,生田,141356,神奈川県,川崎市多摩区,三田５丁目,2019-09-10,00,,なし
窃盗,部品ねらい,多摩,長沢,141356,神奈川県,川崎市多摩区,南生田２丁目,2019-08-17,19,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,幸,川崎駅西口,141321,神奈川県,川崎市幸区,中幸町４丁目,2019-05-30,15,その他,ナンバープレート
窃盗,部品ねらい,幸,川崎駅西口,141321,神奈川県,川崎市幸区,堀川町,2019-11-12,11,駐車（輪）場,その他
窃盗,部品ねらい,幸,幸町,141321,神奈川県,川崎市幸区,幸町２丁目,2019-05-27,22,一戸建住宅,ナンバープレート
窃盗,部品ねらい,幸,幸町,141321,神奈川県,川崎市幸区,堀川町,2019-10-23,16,駐車（輪）場,その他
窃盗,部品ねらい,幸,小向東芝町,141321,神奈川県,川崎市幸区,小向西町４丁目,2019-02-11,20,,タイヤ・ホイール
窃盗,部品ねらい,幸,北加瀬,141321,神奈川県,川崎市幸区,南加瀬２丁目,2019-01-18,01,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,幸,北加瀬,141321,神奈川県,川崎市幸区,南加瀬２丁目,2019-03-13,10,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,幸,北加瀬,141321,神奈川県,川崎市幸区,矢上,2019-02-18,19,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,幸,北加瀬,141321,神奈川県,川崎市幸区,新川崎,2019-01-11,15,,なし
窃盗,部品ねらい,幸,北加瀬,141321,神奈川県,川崎市幸区,新川崎,2019-07-28,14,４階建て以上共同住宅,その他
窃盗,部品ねらい,幸,日吉,141321,神奈川県,川崎市幸区,南加瀬３丁目,2019-06-21,21,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,幸,南加瀬,141321,神奈川県,川崎市幸区,小倉４丁目,2019-05-03,17,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,幸,南加瀬,141321,神奈川県,川崎市幸区,小倉４丁目,2019-05-13,18,一戸建住宅,その他
窃盗,部品ねらい,幸,南加瀬,141321,神奈川県,川崎市幸区,小倉４丁目,2019-11-22,19,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,幸,河原町,141321,神奈川県,川崎市幸区,遠藤町,2019-11-16,19,一戸建住宅,ナンバープレート
窃盗,部品ねらい,幸,河原町,141321,神奈川県,川崎市幸区,遠藤町,2019-11-18,17,,ナンバープレート
窃盗,部品ねらい,幸,河原町,141321,神奈川県,川崎市幸区,河原町,2019-04-22,21,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,宮前,馬絹,141364,神奈川県,川崎市宮前区,宮崎,2019-06-30,12,,ナンバープレート
窃盗,部品ねらい,宮前,鷺沼駅前,141364,神奈川県,川崎市宮前区,有馬１丁目,2019-07-09,22,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,宮前,蔵敷,141364,神奈川県,川崎市宮前区,白幡台１丁目,2019-07-13,14,,その他
窃盗,部品ねらい,宮前,蔵敷,141364,神奈川県,川崎市宮前区,菅生２丁目,2019-03-21,21,,その他
窃盗,部品ねらい,宮前,蔵敷,141364,神奈川県,川崎市宮前区,菅生２丁目,2019-06-06,12,駐車（輪）場,その他
窃盗,部品ねらい,宮前,蔵敷,141364,神奈川県,川崎市宮前区,菅生２丁目,2019-08-17,17,その他,ナンバープレート
窃盗,部品ねらい,宮前,蔵敷,141364,神奈川県,川崎市宮前区,初山２丁目,2019-01-05,23,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,宮前,蔵敷,141364,神奈川県,川崎市宮前区,初山２丁目,2019-12-01,10,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,宮前,蔵敷,141364,神奈川県,川崎市宮前区,菅生ケ丘,2019-06-22,14,一戸建住宅,ナンバープレート
窃盗,部品ねらい,宮前,神木,141364,神奈川県,川崎市宮前区,平３丁目,2018-12-23,19,,その他
窃盗,部品ねらい,宮前,神木,141364,神奈川県,川崎市宮前区,平３丁目,2019-05-18,22,,その他
窃盗,部品ねらい,宮前,宮前平駅前,141364,神奈川県,川崎市宮前区,土橋６丁目,2019-07-03,20,,タイヤ・ホイール
窃盗,部品ねらい,宮前,野川,141364,神奈川県,川崎市宮前区,,2019-10-21,12,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,宮前,野川,141364,神奈川県,川崎市宮前区,野川,2019-07-29,06,,ナンバープレート
窃盗,部品ねらい,宮前,野川,141364,神奈川県,川崎市宮前区,野川,2019-07-31,15,,ナンバープレート
窃盗,部品ねらい,宮前,野川,141364,神奈川県,川崎市宮前区,野川,2019-08-09,05,,ナンバープレート
窃盗,部品ねらい,宮前,有馬,141364,神奈川県,川崎市宮前区,有馬６丁目,2019-04-23,21,,ナンバープレート
窃盗,部品ねらい,宮前,有馬,141364,神奈川県,川崎市宮前区,東有馬２丁目,2019-09-06,19,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,宮前,有馬,141364,神奈川県,川崎市宮前区,東有馬４丁目,2019-08-01,16,,ナンバープレート
窃盗,部品ねらい,横須賀,武山,142018,神奈川県,横須賀市,太田和５丁目,2019-09-07,19,,ナンバープレート
窃盗,部品ねらい,横須賀,武山,142018,神奈川県,横須賀市,荻野,2019-09-14,17,一戸建住宅,ナンバープレート
窃盗,部品ねらい,横須賀,武山,142018,神奈川県,横須賀市,荻野,2019-09-14,19,一戸建住宅,ナンバープレート
窃盗,部品ねらい,横須賀,武山,142018,神奈川県,横須賀市,長坂１丁目,2019-06-04,07,,ナンバープレート
窃盗,部品ねらい,横須賀,武山,142018,神奈川県,横須賀市,長坂４丁目,2019-09-13,17,,ナンバープレート
窃盗,部品ねらい,横須賀,逸見駅前,142018,神奈川県,横須賀市,西逸見町１丁目,2019-10-28,19,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,横須賀,坂本町,142018,神奈川県,横須賀市,坂本町３丁目,2019-03-31,15,,ナンバープレート
窃盗,部品ねらい,横須賀,安浦町,142018,神奈川県,横須賀市,安浦町２丁目,2019-10-15,14,４階建て以上共同住宅,その他
窃盗,部品ねらい,横須賀,安浦町,142018,神奈川県,横須賀市,安浦町３丁目,2018-12-27,20,,ナンバープレート
窃盗,部品ねらい,横須賀,安浦町,142018,神奈川県,横須賀市,安浦町３丁目,2019-01-04,15,,ナンバープレート
窃盗,部品ねらい,横須賀,安浦町,142018,神奈川県,横須賀市,平成町２丁目,2019-07-11,18,その他,ナンバープレート
窃盗,部品ねらい,横須賀,衣笠駅前,142018,神奈川県,横須賀市,衣笠栄町４丁目,2019-07-01,09,その他,タイヤ・ホイール
窃盗,部品ねらい,横須賀,衣笠駅前,142018,神奈川県,横須賀市,小矢部２丁目,2019-01-11,07,駐車（輪）場,その他
窃盗,部品ねらい,横須賀,衣笠駅前,142018,神奈川県,横須賀市,小矢部２丁目,2019-09-16,17,,その他
窃盗,部品ねらい,横須賀,衣笠駅前,142018,神奈川県,横須賀市,平作７丁目,2019-06-30,23,,ナンバープレート
窃盗,部品ねらい,横須賀,衣笠駅前,142018,神奈川県,横須賀市,平作７丁目,2019-09-15,01,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,横須賀,池上,142018,神奈川県,横須賀市,池上３丁目,2019-03-08,22,４階建て以上共同住宅,タイヤ・ホイール
窃盗,部品ねらい,横須賀,池上,142018,神奈川県,横須賀市,池上６丁目,2019-07-01,16,,ナンバープレート
窃盗,部品ねらい,横須賀,池上,142018,神奈川県,横須賀市,金谷２丁目,2019-07-05,23,４階建て以上共同住宅,その他
窃盗,部品ねらい,横須賀,森崎町,142018,神奈川県,横須賀市,大矢部４丁目,2019-04-04,09,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,横須賀,公郷町,142018,神奈川県,横須賀市,公郷町２丁目,2019-03-31,17,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,横須賀,武,142018,神奈川県,横須賀市,須軽谷,2019-04-28,23,一戸建住宅,ナンバープレート
窃盗,部品ねらい,横須賀,武,142018,神奈川県,横須賀市,武２丁目,2019-09-05,17,一戸建住宅,ナンバープレート
窃盗,部品ねらい,横須賀,武,142018,神奈川県,横須賀市,武３丁目,2019-06-09,19,その他,その他
窃盗,部品ねらい,横須賀,武,142018,神奈川県,横須賀市,武４丁目,2019-02-03,10,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,横須賀,芦名,142018,神奈川県,横須賀市,芦名１丁目,2019-05-23,17,その他,#N/A
窃盗,部品ねらい,横須賀,秋谷,142018,神奈川県,横須賀市,秋谷,2019-07-03,09,,ナンバープレート
窃盗,部品ねらい,横須賀,秋谷,142018,神奈川県,横須賀市,秋谷,2019-12-10,20,,ナンバープレート
窃盗,部品ねらい,横須賀,屋形,142018,神奈川県,横須賀市,長井５丁目,2019-12-21,16,その他,その他
窃盗,部品ねらい,横須賀,屋形,142018,神奈川県,横須賀市,長井６丁目,2019-07-13,16,その他,その他
窃盗,部品ねらい,田浦,浦郷町,142018,神奈川県,横須賀市,浦郷町３丁目,2019-07-05,14,その他,その他
窃盗,部品ねらい,浦賀,大津駅前,142018,神奈川県,横須賀市,大津町１丁目,2019-07-20,17,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,浦賀,久里浜,142018,神奈川県,横須賀市,久比里１丁目,2019-08-09,21,４階建て以上共同住宅,その他
窃盗,部品ねらい,浦賀,久里浜,142018,神奈川県,横須賀市,久里浜３丁目,2019-10-20,18,一戸建住宅,ナンバープレート
窃盗,部品ねらい,浦賀,久里浜,142018,神奈川県,横須賀市,吉井２丁目,2019-08-30,23,４階建て以上共同住宅,その他
窃盗,部品ねらい,浦賀,久里浜海岸,142018,神奈川県,横須賀市,久里浜８丁目,2019-11-09,18,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,浦賀,野比,142018,神奈川県,横須賀市,長沢６丁目,2019-03-25,18,その他,ナンバープレート
窃盗,部品ねらい,浦賀,佐原,142018,神奈川県,横須賀市,岩戸３丁目,2019-12-29,13,一戸建住宅,ナンバープレート
窃盗,部品ねらい,浦賀,佐原,142018,神奈川県,横須賀市,岩戸４丁目,2019-12-07,14,一戸建住宅,ナンバープレート
窃盗,部品ねらい,浦賀,佐原,142018,神奈川県,横須賀市,佐原１丁目,2019-09-26,20,その他,タイヤ・ホイール
窃盗,部品ねらい,浦賀,佐原,142018,神奈川県,横須賀市,佐原２丁目,2019-02-14,18,,ナンバープレート
窃盗,部品ねらい,浦賀,佐原,142018,神奈川県,横須賀市,佐原５丁目,2019-01-03,18,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,浦賀,走水,142018,神奈川県,横須賀市,走水２丁目,2019-09-29,22,,ナンバープレート
窃盗,部品ねらい,浦賀,津久井,142018,神奈川県,横須賀市,津久井１丁目,2019-03-11,13,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,浦賀,津久井,142018,神奈川県,横須賀市,津久井５丁目,2019-06-02,00,,ナンバープレート
窃盗,部品ねらい,浦賀,かもめ団地,142018,神奈川県,横須賀市,鴨居２丁目,2019-06-19,18,駐車（輪）場,その他
窃盗,部品ねらい,浦賀,湘南ハイランド,142018,神奈川県,横須賀市,ハイランド３丁目,2019-07-23,14,,ナンバープレート
窃盗,部品ねらい,藤沢北,善行,142051,神奈川県,藤沢市,大庭,2019-09-14,16,,タイヤ・ホイール
窃盗,部品ねらい,藤沢北,善行,142051,神奈川県,藤沢市,本藤沢７丁目,2019-03-09,17,,ナンバープレート
窃盗,部品ねらい,藤沢北,善行,142051,神奈川県,藤沢市,立石１丁目,2019-02-06,18,一戸建住宅,ナンバープレート
窃盗,部品ねらい,藤沢北,善行,142051,神奈川県,藤沢市,立石３丁目,2019-02-16,12,,ナンバープレート
窃盗,部品ねらい,藤沢北,善行,142051,神奈川県,藤沢市,善行坂１丁目,2019-02-22,19,,ナンバープレート
窃盗,部品ねらい,藤沢北,善行,142051,神奈川県,藤沢市,白旗１丁目,不明,不明,,ナンバープレート
窃盗,部品ねらい,藤沢北,善行,142051,神奈川県,藤沢市,白旗１丁目,2019-05-23,21,,ナンバープレート
窃盗,部品ねらい,藤沢北,長後駅前,142051,神奈川県,藤沢市,下土棚,2019-06-21,19,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,藤沢北,長後駅前,142051,神奈川県,藤沢市,高倉,2019-03-18,03,,ナンバープレート
窃盗,部品ねらい,藤沢北,長後駅前,142051,神奈川県,藤沢市,高倉,2019-06-25,17,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,藤沢北,長後駅前,142051,神奈川県,藤沢市,高倉,2019-12-11,06,,ナンバープレート
窃盗,部品ねらい,藤沢北,長後駅前,142051,神奈川県,藤沢市,長後,2019-03-15,17,,ナンバープレート
窃盗,部品ねらい,藤沢北,湘南台駅西口,142051,神奈川県,藤沢市,円行,2019-05-22,19,,ナンバープレート
窃盗,部品ねらい,藤沢北,湘南台駅西口,142051,神奈川県,藤沢市,円行,2019-05-26,14,,ナンバープレート
窃盗,部品ねらい,藤沢北,湘南台駅西口,142051,神奈川県,藤沢市,円行１丁目,2019-05-20,21,その他の住宅（３階建て以下共同住宅等）,タイヤ・ホイール
窃盗,部品ねらい,藤沢北,湘南台駅西口,142051,神奈川県,藤沢市,湘南台２丁目,2019-02-22,09,駐車（輪）場,その他
窃盗,部品ねらい,藤沢北,湘南台駅西口,142051,神奈川県,藤沢市,湘南台４丁目,2019-04-15,16,,ナンバープレート
窃盗,部品ねらい,藤沢北,湘南台駅西口,142051,神奈川県,藤沢市,湘南台４丁目,2019-04-18,21,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,藤沢北,湘南台駅西口,142051,神奈川県,藤沢市,湘南台４丁目,2019-05-20,20,４階建て以上共同住宅,その他
窃盗,部品ねらい,藤沢北,湘南台駅西口,142051,神奈川県,藤沢市,湘南台４丁目,2019-05-24,12,,タイヤ・ホイール
窃盗,部品ねらい,藤沢北,御所見,142051,神奈川県,藤沢市,葛原,2019-06-05,19,その他,ナンバープレート
窃盗,部品ねらい,藤沢北,御所見,142051,神奈川県,藤沢市,葛原,2019-09-17,17,,ナンバープレート
窃盗,部品ねらい,藤沢北,御所見,142051,神奈川県,藤沢市,菖蒲沢,2019-01-10,14,４階建て以上共同住宅,なし
窃盗,部品ねらい,藤沢北,御所見,142051,神奈川県,藤沢市,用田,2019-11-16,12,,ナンバープレート
窃盗,部品ねらい,藤沢北,六会日大駅前,142051,神奈川県,藤沢市,天神町３丁目,2019-12-12,22,,タイヤ・ホイール
窃盗,部品ねらい,藤沢北,湘南ライフタウン,142051,神奈川県,藤沢市,遠藤,2019-04-27,16,一戸建住宅,ナンバープレート
窃盗,部品ねらい,藤沢北,湘南ライフタウン,142051,神奈川県,藤沢市,遠藤,2019-06-13,22,,その他
窃盗,部品ねらい,藤沢北,湘南ライフタウン,142051,神奈川県,藤沢市,遠藤,2019-09-29,12,,タイヤ・ホイール
窃盗,部品ねらい,藤沢北,湘南ライフタウン,142051,神奈川県,藤沢市,遠藤,2019-10-17,20,４階建て以上共同住宅,タイヤ・ホイール
窃盗,部品ねらい,藤沢北,湘南ライフタウン,142051,神奈川県,藤沢市,遠藤,2019-10-29,14,その他,タイヤ・ホイール
窃盗,部品ねらい,藤沢北,湘南ライフタウン,142051,神奈川県,藤沢市,大庭,2018-07-01,00,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,藤沢北,湘南ライフタウン,142051,神奈川県,藤沢市,大庭,不明,不明,その他,ナンバープレート
窃盗,部品ねらい,藤沢北,湘南ライフタウン,142051,神奈川県,藤沢市,大庭,2019-04-14,14,,その他
窃盗,部品ねらい,藤沢北,湘南ライフタウン,142051,神奈川県,藤沢市,大庭,2019-04-25,17,一戸建住宅,ナンバープレート
窃盗,部品ねらい,藤沢北,湘南ライフタウン,142051,神奈川県,藤沢市,大庭,2019-04-26,17,,その他
窃盗,部品ねらい,藤沢北,湘南ライフタウン,142051,神奈川県,藤沢市,大庭,2019-09-15,15,,タイヤ・ホイール
窃盗,部品ねらい,藤沢北,湘南ライフタウン,142051,神奈川県,藤沢市,大庭,2019-10-18,18,４階建て以上共同住宅,タイヤ・ホイール
窃盗,部品ねらい,藤沢北,湘南ライフタウン,142051,神奈川県,藤沢市,大庭,2019-10-21,17,その他の住宅（３階建て以下共同住宅等）,タイヤ・ホイール
窃盗,部品ねらい,藤沢北,湘南ライフタウン,142051,神奈川県,藤沢市,大庭,2019-11-19,18,その他の住宅（３階建て以下共同住宅等）,タイヤ・ホイール
窃盗,部品ねらい,藤沢北,石川,142051,神奈川県,藤沢市,石川１丁目,2019-05-07,19,,タイヤ・ホイール
窃盗,部品ねらい,藤沢北,石川,142051,神奈川県,藤沢市,石川１丁目,2019-10-01,06,,ナンバープレート
窃盗,部品ねらい,藤沢北,石川,142051,神奈川県,藤沢市,石川１丁目,2019-10-05,12,,タイヤ・ホイール
窃盗,部品ねらい,藤沢北,石川,142051,神奈川県,藤沢市,石川３丁目,2019-07-20,20,その他の住宅（３階建て以下共同住宅等）,タイヤ・ホイール
窃盗,部品ねらい,藤沢北,石川,142051,神奈川県,藤沢市,石川３丁目,2019-10-02,00,一戸建住宅,タイヤ・ホイール
窃盗,部品ねらい,藤沢北,石川,142051,神奈川県,藤沢市,石川４丁目,2019-05-07,09,,その他
窃盗,部品ねらい,藤沢北,石川,142051,神奈川県,藤沢市,石川５丁目,2019-03-09,05,,その他
窃盗,部品ねらい,藤沢北,石川,142051,神奈川県,藤沢市,石川６丁目,2019-01-03,20,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,藤沢北,石川,142051,神奈川県,藤沢市,石川６丁目,2019-10-26,17,,タイヤ・ホイール
窃盗,部品ねらい,藤沢北,石川,142051,神奈川県,藤沢市,遠藤,2019-02-20,13,その他,ナンバープレート
窃盗,部品ねらい,藤沢北,石川,142051,神奈川県,藤沢市,遠藤,2019-03-04,17,,タイヤ・ホイール
窃盗,部品ねらい,藤沢北,石川,142051,神奈川県,藤沢市,湘南台２丁目,2019-12-24,10,,その他
窃盗,部品ねらい,藤沢北,湘南台駅東口,142051,神奈川県,藤沢市,今田,2019-10-23,18,その他の住宅（３階建て以下共同住宅等）,タイヤ・ホイール
窃盗,部品ねらい,藤沢北,湘南台駅東口,142051,神奈川県,藤沢市,湘南台１丁目,2019-01-16,12,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,藤沢北,湘南台駅東口,142051,神奈川県,藤沢市,湘南台１丁目,2019-06-05,20,駐車（輪）場,その他
