罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,現金被害の有無
窃盗,車上ねらい,川崎,藤崎,141313,神奈川県,川崎市川崎区,藤崎３丁目,2020-12-19,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,川崎,藤崎,141313,神奈川県,川崎市川崎区,藤崎４丁目,2020-09-08,15,道路上,その他,施錠せず,なし
窃盗,車上ねらい,川崎,中島町,141313,神奈川県,川崎市川崎区,伊勢町,2020-08-15,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,川崎,中島町,141313,神奈川県,川崎市川崎区,中島３丁目,2020-06-10,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,川崎,中島町,141313,神奈川県,川崎市川崎区,中島３丁目,2020-06-20,05,道路上,その他,施錠せず,あり
窃盗,車上ねらい,川崎,富士見公園,141313,神奈川県,川崎市川崎区,境町,2020-07-06,09,道路上,その他,施錠せず,なし
窃盗,車上ねらい,川崎,富士見公園,141313,神奈川県,川崎市川崎区,宮前町,2020-03-26,21,道路上,その他,施錠せず,なし
窃盗,車上ねらい,川崎,富士見公園,141313,神奈川県,川崎市川崎区,宮前町,2020-08-27,10,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川崎,川崎駅前,141313,神奈川県,川崎市川崎区,砂子２丁目,2020-02-27,07,道路上,その他,施錠せず,なし
窃盗,車上ねらい,川崎,川崎駅前,141313,神奈川県,川崎市川崎区,砂子２丁目,2020-05-25,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,川崎,川崎駅前,141313,神奈川県,川崎市川崎区,砂子２丁目,2020-12-21,19,道路上,その他,施錠せず,なし
窃盗,車上ねらい,川崎,川崎駅前,141313,神奈川県,川崎市川崎区,駅前本町,2020-05-25,11,道路上,その他,施錠せず,なし
窃盗,車上ねらい,川崎,川崎駅前,141313,神奈川県,川崎市川崎区,駅前本町,2020-12-26,14,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,川崎,川崎駅前,141313,神奈川県,川崎市川崎区,東田町,2020-12-24,01,道路上,その他,施錠せず,あり
窃盗,車上ねらい,川崎,南町,141313,神奈川県,川崎市川崎区,新川通,2020-02-12,12,道路上,その他,施錠せず,あり
窃盗,車上ねらい,川崎,南町,141313,神奈川県,川崎市川崎区,新川通,2020-07-27,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,川崎,南町,141313,神奈川県,川崎市川崎区,堤根,2020-04-02,08,その他,その他,施錠せず,なし
窃盗,車上ねらい,川崎,南町,141313,神奈川県,川崎市川崎区,日進町,2020-05-11,05,道路上,その他,施錠せず,なし
窃盗,車上ねらい,川崎,南町,141313,神奈川県,川崎市川崎区,東田町,2020-05-27,09,道路上,その他,施錠せず,あり
窃盗,車上ねらい,川崎,南町,141313,神奈川県,川崎市川崎区,東田町,2020-09-27,13,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,川崎臨港,鋼管通,141313,神奈川県,川崎市川崎区,小田栄２丁目,2020-07-13,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川崎臨港,鋼管通,141313,神奈川県,川崎市川崎区,鋼管通１丁目,2020-06-06,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,川崎臨港,鋼管通,141313,神奈川県,川崎市川崎区,鋼管通１丁目,2020-09-01,15,道路上,その他,施錠せず,なし
窃盗,車上ねらい,川崎臨港,鋼管通,141313,神奈川県,川崎市川崎区,鋼管通２丁目,2020-08-01,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,川崎臨港,鋼管通,141313,神奈川県,川崎市川崎区,鋼管通２丁目,2020-08-21,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,川崎臨港,鋼管通,141313,神奈川県,川崎市川崎区,田島町,2020-08-05,16,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川崎臨港,浜町,141313,神奈川県,川崎市川崎区,池上新町１丁目,2020-03-21,10,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川崎臨港,浜町,141313,神奈川県,川崎市川崎区,池上新町２丁目,2020-05-16,10,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川崎臨港,浜町,141313,神奈川県,川崎市川崎区,桜本１丁目,2020-04-10,14,その他,その他,施錠せず,あり
窃盗,車上ねらい,川崎臨港,浜町,141313,神奈川県,川崎市川崎区,桜本２丁目,2019-12-31,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川崎臨港,浜町,141313,神奈川県,川崎市川崎区,桜本２丁目,2020-01-24,13,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川崎臨港,浜町,141313,神奈川県,川崎市川崎区,桜本２丁目,2020-02-14,11,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,川崎臨港,浜町,141313,神奈川県,川崎市川崎区,浜町１丁目,2020-09-02,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,川崎臨港,浜町,141313,神奈川県,川崎市川崎区,浜町２丁目,2020-09-02,13,道路上,その他,施錠せず,なし
窃盗,車上ねらい,川崎臨港,出来野,141313,神奈川県,川崎市川崎区,台町,2020-08-23,11,道路上,その他,施錠せず,あり
窃盗,車上ねらい,中原,,141348,神奈川県,川崎市高津区,子母口,2020-03-12,20,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,中原,武蔵新城駅前,141330,神奈川県,川崎市中原区,上小田中２丁目,2020-08-11,18,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,中原,武蔵新城駅前,141330,神奈川県,川崎市中原区,新城３丁目,2020-11-30,17,道路上,その他,施錠せず,あり
窃盗,車上ねらい,中原,向河原,141330,神奈川県,川崎市中原区,上丸子山王町２丁目,2020-01-16,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,中原,下小田中,141330,神奈川県,川崎市中原区,下小田中３丁目,2020-11-09,16,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,中原,下小田中,141330,神奈川県,川崎市中原区,下小田中６丁目,2020-09-06,21,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,高津,溝口駅前,141348,神奈川県,川崎市高津区,下作延１丁目,2020-05-08,13,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,高津,溝口駅前,141348,神奈川県,川崎市高津区,久本３丁目,2020-04-27,13,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,高津,溝口駅前,141348,神奈川県,川崎市高津区,溝口１丁目,2020-04-30,07,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,高津,北見方,141348,神奈川県,川崎市高津区,二子４丁目,2020-11-10,19,道路上,その他,施錠せず,あり
窃盗,車上ねらい,高津,千年,141348,神奈川県,川崎市高津区,明津,2020-03-21,06,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,高津,千年,141348,神奈川県,川崎市高津区,子母口,2020-02-17,07,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,高津,千年,141348,神奈川県,川崎市高津区,子母口,2020-03-07,17,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,高津,千年,141348,神奈川県,川崎市高津区,子母口,2020-06-12,23,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,高津,千年,141348,神奈川県,川崎市高津区,千年,2020-10-31,13,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,高津,久末,141348,神奈川県,川崎市高津区,久末,2020-02-09,17,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,高津,久末,141348,神奈川県,川崎市高津区,久末,2020-02-11,08,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,高津,久末,141348,神奈川県,川崎市高津区,久末,2020-03-28,17,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,高津,末長,141348,神奈川県,川崎市高津区,新作４丁目,2020-09-05,14,道路上,その他,施錠せず,なし
窃盗,車上ねらい,高津,津田山駅前,141348,神奈川県,川崎市高津区,宇奈根,2020-04-12,15,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,多摩,登戸駅前,141356,神奈川県,川崎市多摩区,登戸新町,2020-01-04,13,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,多摩,向ヶ丘遊園駅前,141356,神奈川県,川崎市多摩区,登戸,2020-01-24,09,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,多摩,向ヶ丘遊園駅前,141356,神奈川県,川崎市多摩区,登戸,2020-12-04,23,道路上,その他,施錠せず,なし
窃盗,車上ねらい,多摩,向ヶ丘遊園駅前,141356,神奈川県,川崎市多摩区,登戸,2020-12-11,11,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,多摩,中野島,141356,神奈川県,川崎市多摩区,中野島３丁目,2020-12-21,00,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,多摩,菅,141356,神奈川県,川崎市多摩区,菅稲田堤１丁目,2020-10-30,08,その他の住宅（３階建て以下共同住宅等）,その他,施錠せず,あり
窃盗,車上ねらい,多摩,宿河原,141356,神奈川県,川崎市多摩区,宿河原５丁目,2020-04-06,13,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,多摩,宿河原,141356,神奈川県,川崎市多摩区,堰３丁目,2020-03-15,10,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,多摩,宿河原,141356,神奈川県,川崎市多摩区,長尾５丁目,2020-03-15,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,多摩,生田,141356,神奈川県,川崎市多摩区,生田１丁目,2020-03-04,11,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,多摩,生田,141356,神奈川県,川崎市多摩区,生田１丁目,2020-05-22,20,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,多摩,生田,141356,神奈川県,川崎市多摩区,枡形５丁目,2020-11-12,23,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,多摩,長沢,141356,神奈川県,川崎市多摩区,長沢４丁目,2020-09-20,12,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,多摩,堰,141356,神奈川県,川崎市多摩区,堰２丁目,2020-05-08,19,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,多摩,菅星ヶ丘,141356,神奈川県,川崎市多摩区,菅北浦５丁目,2020-11-02,09,道路上,その他,施錠せず,なし
窃盗,車上ねらい,幸,古市場,141321,神奈川県,川崎市幸区,東古市場,2020-11-16,12,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,幸,下平間,141321,神奈川県,川崎市幸区,古川町,2020-03-13,09,道路上,その他,施錠せず,あり
窃盗,車上ねらい,幸,北加瀬,141321,神奈川県,川崎市幸区,北加瀬３丁目,2020-12-29,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,幸,日吉,141321,神奈川県,川崎市幸区,南加瀬４丁目,2020-05-18,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,幸,南加瀬,141321,神奈川県,川崎市幸区,小倉４丁目,2020-05-18,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,宮前,馬絹,141364,神奈川県,川崎市宮前区,宮崎,2020-08-02,12,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,宮前,鷺沼駅前,141364,神奈川県,川崎市宮前区,鷺沼１丁目,2020-04-16,16,道路上,その他,施錠せず,あり
窃盗,車上ねらい,宮前,蔵敷,141364,神奈川県,川崎市宮前区,犬蔵１丁目,2020-12-08,14,道路上,その他,施錠せず,なし
窃盗,車上ねらい,宮前,神木,141364,神奈川県,川崎市宮前区,神木２丁目,2020-05-14,19,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,宮前,神木,141364,神奈川県,川崎市宮前区,神木２丁目,2020-06-17,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,宮前,神木,141364,神奈川県,川崎市宮前区,神木本町２丁目,2020-08-29,21,道路上,その他,施錠せず,なし
窃盗,車上ねらい,宮前,神木,141364,神奈川県,川崎市宮前区,平２丁目,2020-11-07,14,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,宮前,野川,141364,神奈川県,川崎市宮前区,野川本町３丁目,2020-09-20,15,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,横須賀,森崎町,142018,神奈川県,横須賀市,森崎２丁目,2020-02-05,07,その他,その他,施錠せず,あり
窃盗,車上ねらい,横須賀,武,142018,神奈川県,横須賀市,武１丁目,2020-10-14,13,その他,その他,施錠せず,なし
窃盗,車上ねらい,浦賀,北久里浜駅前,142018,神奈川県,横須賀市,池田町３丁目,2020-01-09,19,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,浦賀,馬堀,142018,神奈川県,横須賀市,馬堀海岸３丁目,2020-04-29,11,道路上,その他,施錠せず,あり
窃盗,車上ねらい,藤沢北,善行,142051,神奈川県,藤沢市,大庭,2020-03-13,17,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,藤沢北,善行,142051,神奈川県,藤沢市,善行６丁目,2020-02-17,11,道路上,その他,施錠せず,あり
窃盗,車上ねらい,藤沢北,善行,142051,神奈川県,藤沢市,白旗４丁目,2020-12-19,02,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,藤沢北,長後駅前,142051,神奈川県,藤沢市,高倉,2020-01-30,12,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,藤沢北,長後駅前,142051,神奈川県,藤沢市,長後,2020-07-06,01,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,藤沢北,湘南台駅西口,142051,神奈川県,藤沢市,湘南台２丁目,2020-06-24,09,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,藤沢北,湘南台駅西口,142051,神奈川県,藤沢市,湘南台２丁目,2020-12-19,08,道路上,その他,施錠せず,あり
窃盗,車上ねらい,藤沢北,湘南台駅西口,142051,神奈川県,藤沢市,湘南台４丁目,2020-11-20,15,道路上,その他,施錠せず,なし
窃盗,車上ねらい,藤沢北,湘南ライフタウン,142051,神奈川県,藤沢市,石川２丁目,2020-07-09,01,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,藤沢北,湘南台駅東口,142051,神奈川県,藤沢市,湘南台１丁目,2020-12-14,14,道路上,その他,施錠せず,なし
窃盗,車上ねらい,三崎,初声,142107,神奈川県,三浦市,初声町和田,2020-06-17,09,道路上,その他,施錠せず,あり
窃盗,車上ねらい,三崎,三崎口駅前,142107,神奈川県,三浦市,初声町下宮田,2020-08-01,17,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,葉山,堀内,143014,神奈川県,葉山町,一色,2020-01-30,08,道路上,その他,施錠せず,あり
窃盗,車上ねらい,葉山,堀内,143014,神奈川県,葉山町,下山口,2020-09-02,09,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,葉山,木古庭,143014,神奈川県,葉山町,木古庭,2020-01-07,20,一戸建住宅,その他,施錠せず,なし
窃盗,車上ねらい,逗子,新逗子駅前,142085,神奈川県,逗子市,桜山５丁目,2020-04-08,16,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,逗子,池子,142085,神奈川県,逗子市,池子２丁目,2020-02-05,10,道路上,その他,施錠せず,なし
窃盗,車上ねらい,鎌倉,鎌倉駅前,142042,神奈川県,鎌倉市,小町１丁目,2020-09-23,11,その他,その他,施錠せず,なし
窃盗,車上ねらい,鎌倉,滑川,142042,神奈川県,鎌倉市,由比ガ浜２丁目,2020-01-20,08,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,鎌倉,稲村ガ崎,142042,神奈川県,鎌倉市,稲村ガ崎１丁目,2020-10-02,08,その他の住宅（３階建て以下共同住宅等）,その他,施錠せず,あり
窃盗,車上ねらい,鎌倉,西鎌倉,142042,神奈川県,鎌倉市,西鎌倉１丁目,2020-10-13,11,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,大船,山ノ内,142042,神奈川県,鎌倉市,山崎,2020-10-13,23,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,藤沢,本町白旗,142051,神奈川県,藤沢市,鵠沼神明２丁目,2019-03-01,00,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,藤沢,辻堂駅前,142051,神奈川県,藤沢市,辻堂元町２丁目,2020-09-21,21,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,藤沢,浜見山,142051,神奈川県,藤沢市,辻堂西海岸１丁目,2020-06-06,17,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,藤沢,片瀬江の島,142051,神奈川県,藤沢市,,2020-04-09,18,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,藤沢,鵠沼海岸駅前,142051,神奈川県,藤沢市,鵠沼松が岡２丁目,2020-04-09,15,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,藤沢,藤沢駅南口,142051,神奈川県,藤沢市,鵠沼橘１丁目,2020-08-06,17,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,藤沢,藤沢駅南口,142051,神奈川県,藤沢市,南藤沢,2020-08-21,04,道路上,その他,施錠せず,なし
窃盗,車上ねらい,茅ケ崎,中海岸,142077,神奈川県,茅ヶ崎市,東海岸南４丁目,2020-06-30,21,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,茅ケ崎,今宿,142077,神奈川県,茅ヶ崎市,中島,2020-02-04,19,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,茅ケ崎,今宿,142077,神奈川県,茅ヶ崎市,萩園,2020-05-05,19,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,茅ケ崎,小和田,142077,神奈川県,茅ヶ崎市,赤羽根,2020-09-05,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,茅ケ崎,小和田,142077,神奈川県,茅ヶ崎市,小和田２丁目,2020-09-30,22,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,茅ケ崎,小和田,142077,神奈川県,茅ヶ崎市,本宿町,2020-07-29,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,茅ケ崎,宮山,143219,神奈川県,寒川町,宮山,2020-04-08,20,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,茅ケ崎,宮山,143219,神奈川県,寒川町,宮山,2020-05-13,08,その他,その他,施錠せず,あり
窃盗,車上ねらい,茅ケ崎,東海岸,142077,神奈川県,茅ヶ崎市,東海岸北５丁目,2020-01-10,10,その他,その他,施錠せず,あり
窃盗,車上ねらい,茅ケ崎,東海岸,142077,神奈川県,茅ヶ崎市,東海岸南５丁目,2020-02-25,22,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,茅ケ崎,小出,142077,神奈川県,茅ヶ崎市,行谷,2020-12-21,16,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,茅ケ崎,寒川駅前,143219,神奈川県,寒川町,一之宮９丁目,2020-07-12,00,その他,その他,施錠せず,なし
窃盗,車上ねらい,茅ケ崎,寒川駅前,143219,神奈川県,寒川町,大曲３丁目,2020-12-05,14,その他の住宅（３階建て以下共同住宅等）,その他,施錠せず,なし
窃盗,車上ねらい,茅ケ崎,寒川駅前,143219,神奈川県,寒川町,中瀬,2020-03-17,12,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,平塚,平塚駅前,142034,神奈川県,平塚市,天沼,2020-10-18,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,平塚,平塚駅前,142034,神奈川県,平塚市,紅谷町,2019-12-20,09,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,平塚,平塚駅前,142034,神奈川県,平塚市,紅谷町,2019-12-20,20,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,平塚,平塚駅前,142034,神奈川県,平塚市,紅谷町,2019-12-21,09,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,平塚,平塚駅前,142034,神奈川県,平塚市,紅谷町,2020-01-17,07,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,平塚,代官町,142034,神奈川県,平塚市,代官町,2020-10-25,12,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,平塚,西仲町,142034,神奈川県,平塚市,桜ケ丘,2020-12-01,06,道路上,その他,施錠せず,あり
窃盗,車上ねらい,平塚,花水台,142034,神奈川県,平塚市,菫平,2020-09-29,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,平塚,四之宮,142034,神奈川県,平塚市,四之宮５丁目,2020-06-02,16,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,平塚,四之宮,142034,神奈川県,平塚市,田村１丁目,2020-08-10,19,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,平塚,四之宮,142034,神奈川県,平塚市,田村１丁目,2020-08-29,10,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,平塚,四之宮,142034,神奈川県,平塚市,田村２丁目,2020-09-30,20,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,平塚,中原,142034,神奈川県,平塚市,御殿３丁目,2020-10-21,19,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,平塚,中原,142034,神奈川県,平塚市,新町,2020-06-20,17,道路上,その他,施錠せず,あり
窃盗,車上ねらい,平塚,中原,142034,神奈川県,平塚市,中原１丁目,2020-03-11,18,一戸建住宅,その他,施錠せず,なし
窃盗,車上ねらい,平塚,中原,142034,神奈川県,平塚市,東中原１丁目,2020-12-23,15,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,平塚,金目,142034,神奈川県,平塚市,片岡,2020-01-16,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,平塚,旭,142034,神奈川県,平塚市,万田,2020-01-10,00,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,平塚,旭,142034,神奈川県,平塚市,万田,2020-10-06,21,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,平塚,豊田,142034,神奈川県,平塚市,北豊田,2020-05-20,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,平塚,岡崎,142034,神奈川県,平塚市,岡崎,2020-05-08,10,その他,その他,施錠せず,あり
窃盗,車上ねらい,平塚,岡崎,142034,神奈川県,平塚市,岡崎,2020-05-21,12,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,平塚,神田,142034,神奈川県,平塚市,大神,2020-04-14,11,その他,その他,施錠せず,あり
窃盗,車上ねらい,平塚,神田,142034,神奈川県,平塚市,大神,2020-05-29,20,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,平塚,神田,142034,神奈川県,平塚市,大神,2020-11-13,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,平塚,横内,142034,神奈川県,平塚市,横内,2015-06-20,10,その他,その他,施錠せず,あり
窃盗,車上ねらい,平塚,横内,142034,神奈川県,平塚市,横内,2019-12-18,10,その他,その他,施錠せず,あり
窃盗,車上ねらい,平塚,真土,142034,神奈川県,平塚市,西真土４丁目,2020-01-24,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,平塚,真土,142034,神奈川県,平塚市,西真土４丁目,2020-05-12,06,その他,その他,施錠せず,あり
窃盗,車上ねらい,平塚,真土,142034,神奈川県,平塚市,西真土４丁目,2020-05-18,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,平塚,真土,142034,神奈川県,平塚市,西真土４丁目,2020-05-27,06,その他,その他,施錠せず,あり
窃盗,車上ねらい,平塚,真土,142034,神奈川県,平塚市,東真土４丁目,2020-10-19,08,その他,その他,施錠せず,あり
窃盗,車上ねらい,大磯,大磯駅前,143413,神奈川県,大磯町,西小磯,2020-04-16,12,一戸建住宅,その他,施錠せず,あり
窃盗,車上ねらい,小田原,三の丸,142069,神奈川県,小田原市,本町４丁目,2020-07-20,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,小田原,酒匂,142069,神奈川県,小田原市,酒匂４丁目,2020-04-04,09,道路上,その他,施錠せず,あり
窃盗,車上ねらい,小田原,富水駅前,142069,神奈川県,小田原市,小台,2020-03-05,12,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小田原,荻窪,142069,神奈川県,小田原市,荻窪,2020-08-13,00,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小田原,宮ノ下,143821,神奈川県,箱根町,強羅,2020-03-10,08,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小田原,湯河原,143847,神奈川県,湯河原町,中央３丁目,2020-04-21,14,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小田原,豊川,142069,神奈川県,小田原市,成田,2020-08-16,17,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小田原,田島,142069,神奈川県,小田原市,田島,2020-04-10,16,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小田原,田島,142069,神奈川県,小田原市,田島,2020-05-23,18,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小田原,上府中,142069,神奈川県,小田原市,延清,2020-07-22,18,その他,その他,施錠せず,なし
窃盗,車上ねらい,小田原,下中,142069,神奈川県,小田原市,沼代,2020-01-10,不明,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小田原,宮城野,143821,神奈川県,箱根町,宮城野,2020-02-22,18,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小田原,宮城野,143821,神奈川県,箱根町,宮城野,2020-02-28,11,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小田原,仙石原,143821,神奈川県,箱根町,仙石原,不明,不明,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小田原,鴨宮川東,142069,神奈川県,小田原市,下堀,2020-09-05,17,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小田原,鴨宮川東,142069,神奈川県,小田原市,中里,2020-06-19,13,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,松田,新松田駅前,143634,神奈川県,松田町,松田惣領,2020-09-17,19,道路上,その他,施錠せず,あり
窃盗,車上ねらい,松田,福沢,142174,神奈川県,南足柄市,班目,2020-05-06,21,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,松田,延沢,143669,神奈川県,開成町,宮台,2020-08-05,18,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,秦野,鶴巻,142115,神奈川県,秦野市,鶴巻北２丁目,2016-11-08,23,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,秦野,名古木,142115,神奈川県,秦野市,曽屋,不明,不明,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,秦野,戸川,142115,神奈川県,秦野市,戸川,2020-02-29,06,その他,駐車（輪）場,施錠せず,なし
